period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Bewerkers van voeding,Slager,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Bewerkers van voeding,Uitsnijder-uitbener,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,32,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,15,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,27,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Drukkers,Operator print & sign,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,115,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,55,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,68,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,51,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Productieplanner,20,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,78,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,66,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,"Technicus veiligheid, hygiëne en leefmilieu",1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,19,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,22,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Productieoperator hout,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,38,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,13,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,281,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Technicus industriële elektriciteit,0,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,43,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,56,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,14,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Procesoperator chemische industrie,0,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,24,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke productieproces en -methodes,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,Productontwikkelaar,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",14,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,OAD-technicus van personenwagens en lichte bedrijfsvoertuigen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,OD-technicus van zware bedrijfsvoertuigen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Spuiter carrosserie,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",29,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,13,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,16,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,74,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,44,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business analist,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data engineer,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Game-ontwikkelaar,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software analist,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,12,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,19,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,0,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Expert lokale ontwikkeling,15,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Medewerker communicatie,0,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,120,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,8,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,8,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,39,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verhuizer,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,6,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,Architect,3,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),2,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,2,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,23,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,Calculator bouw,122,vacatures_eoy_since_2011_all-11.xlsx
2025-11-30,2025,11,november 2025,Nov 2025,Bouwberoepen,Bouwtechnici,Energiedeskundige gebouwen,2,vacatures_eoy_since_2011_all-11.xlsx
