year,scheme_order,scheme_code,scheme_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,ratio_order,ratio_code,ratio_label_nl,unit_measure,decimals,value_pu300,value_pu450,difference_pu300_minus_pu450,ratio_pu300_div_pu450
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,8.53,9.31,-0.7800000000000011,0.9162191192266379
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,30.78,27.89,2.8900000000000006,1.1036213696665471
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,13.52,12.46,1.0599999999999987,1.0850722311396468
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.51,5.63,-0.1200000000000001,0.9786856127886323
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.41,1.27,0.1399999999999999,1.110236220472441
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.19,1.05,0.1399999999999999,1.1333333333333333
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,46.21,24.6,21.61,1.8784552845528455
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,36.21,26.06,10.150000000000002,1.3894858019953953
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,33.43,33.65,-0.21999999999999886,0.9934621099554235
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,15.68,14.12,1.5600000000000005,1.1104815864022664
2013,2,A,Verkort,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,21.32,15.37,5.950000000000001,1.3871177618737802
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,5457.0,39866.0,-34409.0,0.13688355992575127
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,5457.0,39867.0,-34410.0,0.13688012642034766
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,5623.0,41318.0,-35695.0,0.1360908078803427
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,20451.0,123901.0,-103450.0,0.16505920049071435
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,42901.0,338070.0,-295169.0,0.12689975448871535
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,23072.0,138353.0,-115281.0,0.1667618338597645
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,38351.0,295050.0,-256699.0,0.12998135909167938
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,39600.0,308751.0,-269151.0,0.12825869389896713
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,39746.0,304434.0,-264688.0,0.1305570337084557
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,39746.0,304431.0,-264685.0,0.13055832027618738
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,45291.0,362783.0,-317492.0,0.12484322584024059
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,45291.0,362784.0,-317493.0,0.12484288171473935
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,45035.0,358975.0,-313940.0,0.12545441883139494
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,44957.0,357683.0,-312726.0,0.12568950718932687
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,5457.0,39870.0,-34413.0,0.13686982693754704
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,5762.0,42531.0,-36769.0,0.13547765159530695
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,45350.0,363343.0,-317993.0,0.12481319304348783
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,31913.0,224243.0,-192330.0,0.14231436432798347
2013,2,A,Verkort,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,31062.0,220657.0,-189595.0,0.1407705171374577
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,8.06,7.18,0.8800000000000008,1.1225626740947077
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.99,3.56,1.4300000000000002,1.401685393258427
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,24.56,19.49,5.07,1.2601334017444843
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,67504.95,90314.02,-22809.070000000007,0.7474470741087595
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,24.88,33.02,-8.140000000000004,0.7534827377347061
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,69.01,61.65,7.3600000000000065,1.1193836171938363
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,17.97,19.79,-1.8200000000000003,0.9080343607882769
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,8.94,23.89,-14.950000000000001,0.3742151527835914
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,4.18,4.65,-0.47000000000000064,0.8989247311827956
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,10.01,8.34,1.67,1.2002398081534773
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,7.19,6.62,0.5700000000000003,1.0861027190332326
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,4.43,4.77,-0.33999999999999986,0.9287211740041929
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.35,1.37,-0.020000000000000018,0.9854014598540146
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,0.98,1.24,-0.26,0.7903225806451613
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,91.58,62.12,29.46,1.474243399871217
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,98.62,64.5,34.120000000000005,1.5289922480620155
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,49.17,50.26,-1.0899999999999963,0.9783127735773977
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,33.63,26.84,6.790000000000003,1.2529806259314458
2013,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,16.02,18.94,-2.9200000000000017,0.8458289334741288
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,8.05,8.79,-0.7399999999999984,0.9158134243458477
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.37,3.63,-0.2599999999999998,0.928374655647383
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,22.77,25.18,-2.41,0.9042891183478952
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,57043.61,64264.49,-7220.879999999997,0.8876381030955043
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,41.48,30.16,11.319999999999997,1.3753315649867373
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,65.47,59.88,5.589999999999996,1.0933533734134935
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,22.65,24.77,-2.120000000000001,0.9144125958821154
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,4.67,5.61,-0.9400000000000004,0.8324420677361853
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,8.39,8.93,-0.5399999999999991,0.9395296752519597
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,29.94,26.59,3.3500000000000014,1.1259872132380595
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,13.16,12.01,1.1500000000000004,1.0957535387177353
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.39,5.47,-0.08000000000000007,0.9853747714808043
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.4,1.27,0.1299999999999999,1.1023622047244093
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.19,1.06,0.1299999999999999,1.1226415094339621
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,52.2,36.79,15.410000000000004,1.4188638216906768
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,45.81,39.49,6.32,1.1600405165864776
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,33.31,33.89,-0.5799999999999983,0.9828858070227207
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,15.06,13.25,1.8100000000000005,1.1366037735849057
2013,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,21.33,15.55,5.779999999999998,1.3717041800643086
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,7034.0,60284.0,-53250.0,0.11668104306283592
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,7034.0,60285.0,-53251.0,0.1166791075723646
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,7325.0,63286.0,-55961.0,0.11574439844515375
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,21582.0,139722.0,-118140.0,0.15446386395843173
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,44413.0,358211.0,-313798.0,0.12398558391562514
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,24235.0,154518.0,-130283.0,0.15684256850334588
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,39712.0,313591.0,-273879.0,0.12663628739345198
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,41126.0,328846.0,-287720.0,0.1250615789761773
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,41420.0,326146.0,-284726.0,0.1269983381675691
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,41420.0,326143.0,-284723.0,0.1269995063515084
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,47141.0,386782.0,-339641.0,0.12188002544068752
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,47141.0,386783.0,-339642.0,0.12187971032853047
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,46878.0,382801.0,-335923.0,0.12246049513977236
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,46792.0,381411.0,-334619.0,0.12268130704148543
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,7034.0,60287.0,-53253.0,0.11667523678404963
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,7611.0,66380.0,-58769.0,0.11465802952696595
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,47197.0,387316.0,-340119.0,0.12185657189478359
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,33059.0,239401.0,-206342.0,0.1380904841667328
2013,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,32222.0,235973.0,-203751.0,0.13654952049598895
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,7.46,6.85,0.6100000000000003,1.089051094890511
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,5.01,3.33,1.6799999999999997,1.5045045045045045
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,23.38,19.05,4.329999999999998,1.2272965879265092
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,76534.82,99996.96,-23462.14,0.7653714672926057
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,16.22,32.44,-16.22,0.5
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,73.51,62.91,10.600000000000009,1.1684946749324434
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,18.59,19.21,-0.620000000000001,0.9677251431546069
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,8.16,13.62,-5.459999999999999,0.5991189427312775
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,3.87,4.35,-0.47999999999999954,0.8896551724137932
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,7.21,7.47,-0.2599999999999998,0.965194109772423
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,5.02,5.06,-0.040000000000000036,0.9920948616600791
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,3.32,3.48,-0.16000000000000014,0.9540229885057471
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.35,1.4,-0.04999999999999982,0.9642857142857144
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,1.04,1.29,-0.25,0.8062015503875969
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,10.73,,
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,20.07,12.44,7.630000000000001,1.6133440514469455
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,37.72,,
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,5.58,28.42,-22.840000000000003,0.19634060520760027
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,86.91,53.51,33.4,1.6241823958138666
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,93.04,54.49,38.550000000000004,1.707469260414755
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,51.09,50.83,0.2600000000000051,1.0051150895140666
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,34.89,23.79,11.100000000000001,1.4665825977301388
2014,1,C,Volledig,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,10.16,17.9,-7.739999999999998,0.5675977653631286
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,5.79,6.25,-0.45999999999999996,0.9264
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.04,3.26,-0.21999999999999975,0.9325153374233129
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,28.15,28.56,-0.41000000000000014,0.9856442577030812
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,66309.41,81293.44,-14984.029999999999,0.8156797153620268
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,75.28,58.46,16.82,1.28771809784468
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,79.22,72.06,7.159999999999997,1.0993616430752151
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,8.21,10.48,-2.2699999999999996,0.7833969465648856
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,1.93,2.72,-0.7900000000000003,0.7095588235294117
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,6.27,5.88,0.3899999999999997,1.066326530612245
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,15.79,14.1,1.6899999999999995,1.1198581560283687
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,5.97,6.64,-0.6699999999999999,0.8990963855421686
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,3.26,3.52,-0.26000000000000023,0.9261363636363635
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.35,1.31,0.040000000000000036,1.0305343511450382
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.08,1.09,-0.010000000000000009,0.9908256880733944
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,7.31,,
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,30.82,30.82,0.0,1.0
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,19.5,,
2014,1,C,Volledig,2,dispq2,Mediaan (Q2),21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,14.68,14.68,0.0,1.0
