year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,32.61
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,34.65
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,34.15
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,36.57
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,34.34
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,35.57
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,33.43
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,33.64
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,33.44
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,35.18
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,46.76
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,34.97
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,40.42
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,35.17
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,39.3
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,30.39
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,38.38
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,31.56
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,32.43
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,32.95
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,49.29
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,44.23
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,55.52
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU405,PU405 : Activiteiten van holdings,Holdings,46.87
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,21.29
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,20.55
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,26.61
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,30.33
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,30.5
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,29.94
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,31.33
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,32.18
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,28.79
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,33.63
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,25.01
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,27.0
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,26.43
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,25.15
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,23.05
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,22.18
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,20.67
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,22.05
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,19.44
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,18.59
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,18.11
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,15.67
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,17.36
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,16.88
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,22.48
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,21.07
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,20.35
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,19.52
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,17.25
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,16.87
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,16.67
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,16.89
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,18.2
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,20.75
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,20.69
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,19.65
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,19.83
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,19.98
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,16.71
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,12.41
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,10.93
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,10.48
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,19.19
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,10.72
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,9.15
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,10.11
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,9.05
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,10.55
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,11.74
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,8.87
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,7.84
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,8.66
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,22.29
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,20.23
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,22.3
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,24.02
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,21.64
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,22.88
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,24.04
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,24.75
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,23.47
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,23.48
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,24.45
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,20.95
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,22.13
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,24.31
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,19.16
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,16.52
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,17.83
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,15.38
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,16.02
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,13.04
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,20.18
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,20.78
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,21.71
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,24.66
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,22.18
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,20.72
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,21.79
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,22.74
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.87
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,22.23
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,23.45
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,22.55
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.23
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,20.96
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.0
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.42
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,22.61
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,22.21
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.32
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,19.8
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,20.56
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,21.97
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,15.38
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,15.94
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,16.12
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,15.65
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,13.66
